Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
42,4577148254,sullybrochill (7/20),0,350.25,C Jonas Valanciunas F Bobby Portis G Shai Gilgeous-Alexander PF Naz Reid PG Tyler Herro SF Khris Middleton SG Amen Thompson UTIL Brook Lopez,,Jalen Brunson,G,4.21%,26.25
42,4577337628,jclehmann11 (19/20),0,350.25,C Walker Kessler F Bobby Portis G Khris Middleton PF Evan Mobley PG Tyler Herro SF Lauri Markkanen SG Jordan Clarkson UTIL Jonas Valanciunas,,Julius Randle,PF,4.00%,46.25
42,4577526015,ImnotNavT (7/20),0,350.25,C Brook Lopez F Bobby Portis G Shai Gilgeous-Alexander PF Naz Reid PG Tyler Herro SF Amen Thompson SG Khris Middleton UTIL Jonas Valanciunas,,Svi Mykhailiuk,SF,3.96%,21.25
46,4577702780,flawsom (13/20),0,349.5,C Jonas Valanciunas F Bobby Portis G Amen Thompson PF Evan Mobley PG LaMelo Ball SF Svi Mykhailiuk SG Jordan Clarkson UTIL Tyler Herro,,Marvin Bagley III,UTIL,3.84%,17.5
47,4577289574,jholland1981 (3/20),0,349.25,C Naz Reid F Bobby Portis G Ryan Rollins PF Evan Mobley PG Shai Gilgeous-Alexander SF Khris Middleton SG Tyler Herro UTIL Jonas Valanciunas,,Malcolm Brogdon,SG,3.72%,27
48,4577023391,CharlesTemming (10/20),0,349,C Isaiah Hartenstein F Bobby Portis G Tyler Herro PF Evan Mobley PG Collin Sexton SF Khris Middleton SG Jordan Clarkson UTIL Jonas Valanciunas,,Donte DiVincenzo,G,3.53%,19.25
49,4577025616,dodgerplayer89 (6/20),0,348.25,C Micah Potter F Kyshawn George G James Harden PF Bobby Portis PG Shai Gilgeous-Alexander SF Amen Thompson SG Tyler Herro UTIL Jonas Valanciunas,,Anfernee Simons,UTIL,3.41%,16.5
49,4577549236,sickomobamba (4/10),0,348.25,C Victor Wembanyama F Kyshawn George G Shai Gilgeous-Alexander PF Bobby Portis PG Ryan Rollins SF Cam Whitmore SG Tyler Herro UTIL Jordan Clarkson,,Jayson Tatum,SF,3.38%,0
51,4577005963,BCrimson10 (14/20),0,348,C Jonas Valanciunas F Bobby Portis G Shai Gilgeous-Alexander PF Micah Potter PG Ryan Rollins SF Amen Thompson SG Jordan Clarkson UTIL Luka Doncic,,Zach Edey,C,3.26%,27.5
51,4577231333,JulesSantana (8/20),0,348,C Ivica Zubac F Khris Middleton G Tyler Herro PF Bobby Portis PG Donovan Mitchell SF Amen Thompson SG Jordan Clarkson UTIL Ryan Rollins,,Goga Bitadze,C,3.23%,30.75
51,4577389937,Ace115 (17/20),0,348,C Ivica Zubac F Khris Middleton G Collin Sexton PF Bobby Portis PG Donovan Mitchell SF Lauri Markkanen SG Jordan Clarkson UTIL Jonas Valanciunas,,Jalen Suggs,PG,3.18%,35
51,4577423741,timothyandstacy (8/20),0,348,C Jonas Valanciunas F Cameron Johnson G Tyler Herro PF Evan Mobley PG Collin Sexton SF Amen Thompson SG Jordan Clarkson UTIL Bobby Portis,,Darius Garland,PG,3.14%,41.25
51,4577796996,moklovin (8/20),0,348,C Jonas Valanciunas F Bobby Portis G Ryan Rollins PF OG Anunoby PG Jalen Brunson SF Amen Thompson SG Jordan Clarkson UTIL Shai Gilgeous-Alexander,,Ivica Zubac,UTIL,3.10%,56.25
56,4577506621,Numberboy (13/20),0,347.75,C Jonas Valanciunas F Bobby Portis G LaMelo Ball PF Micah Potter PG Trevelin Queen SF Amen Thompson SG Norman Powell UTIL Shai Gilgeous-Alexander,,Mikal Bridges,SF,3.03%,24.25
56,4577619813,ATMCKNIGHT (3/3),0,347.75,C Walker Kessler F OG Anunoby G Shai Gilgeous-Alexander PF Jabari Smith Jr. PG Jrue Holiday SF Zach LaVine SG Jordan Clarkson UTIL Jonas Valanciunas,,Fred VanVleet,PG,2.92%,37.75
58,4577364791,Esqui007 (1/3),0,347.5,C Bam Adebayo F Bobby Portis G Khris Middleton PF OG Anunoby PG Tyler Herro SF Amen Thompson SG Jordan Clarkson UTIL Mark Williams,,Luguentz Dort,SF,2.89%,6
58,4577423544,wtfbra97 (7/20),0,347.5,C Ivica Zubac F Bobby Portis G James Harden PF Lauri Markkanen PG Tyler Herro SF Cam Whitmore SG Collin Sexton UTIL Jonas Valanciunas,,Duncan Robinson,SG,2.85%,27.75
60,4577049539,rhonzo (7/20),0,347.25,C Julius Randle F Bobby Portis G Shai Gilgeous-Alexander PF Evan Mobley PG Ryan Rollins SF Kyshawn George SG Tyler Herro UTIL Jonas Valanciunas,,Ayo Dosunmu,SG,2.78%,28.5
60,4577236555,garnes222 (1/2),0,347.25,C Evan Mobley F Bobby Portis G James Harden PF Micah Potter PG Tyler Herro SF Lauri Markkanen SG Jordan Clarkson UTIL Jonas Valanciunas,,Talen Horton-Tucker,SF,2.78%,11.25
60,4577268644,Mancusco (1/5),0,347.25,C Walker Kessler F Naz Reid G Ryan Rollins PF Evan Mobley PG Shai Gilgeous-Alexander SF Lauri Markkanen SG Jordan Clarkson UTIL Bobby Portis,,Ja Morant,PG,2.72%,38
60,4577414504,chicksdigthewongball (8/20),0,347.25,C Ivica Zubac F Bobby Portis G Shai Gilgeous-Alexander PF Evan Mobley PG Ryan Rollins SF Lauri Markkanen SG Jordan Clarkson UTIL Marvin Bagley III,,Wendell Carter Jr.,F,2.71%,30.25
64,4577656722,Brewcrew116 (9/20),0,346.5,C Jonas Valanciunas F Norman Powell G Shai Gilgeous-Alexander PF Bobby Portis PG Ryan Rollins SF Kyshawn George SG Tyler Herro UTIL Ivica Zubac,,Cam Whitmore,SF,2.58%,32.5
64,4577702776,flawsom (9/20),0,346.5,C Jarrett Allen F Bobby Portis G Duncan Robinson PF Evan Mobley PG Shai Gilgeous-Alexander SF Amen Thompson SG Jordan Clarkson UTIL Jonas Valanciunas,,Klay Thompson,SF,2.56%,23.5
64,4577735960,the_modern_atticus (8/20),0,346.5,C Karl-Anthony Towns F Bobby Portis G Ajay Mitchell PF Naz Reid PG Mike Conley SF Amen Thompson SG Tyler Herro UTIL Bam Adebayo,,Kris Dunn,UTIL,2.44%,21
67,4577171654,TheKingKaz (5/20),0,346.25,C Isaiah Hartenstein F Bobby Portis G Ryan Rollins PF Naz Reid PG Darius Garland SF Amen Thompson SG Jordan Clarkson UTIL Shai Gilgeous-Alexander,,Scottie Barnes,PG,2.39%,39.25
67,4577656717,Brewcrew116 (4/20),0,346.25,C Jonas Valanciunas F Gary Trent Jr. G Shai Gilgeous-Alexander PF Bobby Portis PG Ryan Rollins SF Lauri Markkanen SG Tyler Herro UTIL Ivica Zubac,,Noah Clowney,F,2.36%,28.25
69,4577669876,sutoor99 (1/4),0,346,C Walker Kessler F Evan Mobley G Sam Merrill PF Bobby Portis PG LaMelo Ball SF Lauri Markkanen SG Jordan Clarkson UTIL Jonas Valanciunas,,Josh Hart,SF,2.34%,19.75
69,4577807105,kjoe51689 (17/20),0,346,C Brook Lopez F Bobby Portis G Shai Gilgeous-Alexander PF Cam Whitmore PG Donovan Mitchell SF Lauri Markkanen SG Jordan Clarkson UTIL Jonas Valanciunas,,AJ Green,G,2.24%,17
71,4577016401,Rjburba (17/20),0,345.75,C Jonas Valanciunas F Bobby Portis G Tyler Herro PF Julius Randle PG LaMelo Ball SF Amen Thompson SG Jordan Clarkson UTIL Ryan Rollins,,Nikola Vucevic,UTIL,2.22%,40.5
71,4577104770,gregr1224 (19/20),0,345.75,C Bobby Portis F Evan Mobley G Jordan Clarkson PF Lauri Markkanen PG Shai Gilgeous-Alexander SF Jaime Jaquez Jr. SG Collin Sexton UTIL Jonas Valanciunas,,Sam Merrill,SG,2.18%,35.75
71,4577735970,the_modern_atticus (18/20),0,345.75,C Bam Adebayo F Bobby Portis G Ryan Rollins PF Jeremy Sochan PG Shai Gilgeous-Alexander SF Amen Thompson SG Jordan Clarkson UTIL Jonas Valanciunas,,Kevin Porter Jr.,PG,2.17%,29.5
74,4577614059,mikej09,0,345.5,C Ivica Zubac F Jaime Jaquez Jr. G Ryan Rollins PF Bobby Portis PG Shai Gilgeous-Alexander SF Desmond Bane SG Tyler Herro UTIL Jonas Valanciunas,,Cole Anthony,SG,2.17%,17.5
74,4577895005,Spizzwolf (12/20),0,345.5,C Walker Kessler F Bobby Portis G Shai Gilgeous-Alexander PF Naz Reid PG Darius Garland SF Khris Middleton SG Collin Sexton UTIL Jonas Valanciunas,,Deandre Ayton,C,2.05%,30.75
76,4577010438,hittinmiddle (4/20),0,345.25,C Karl-Anthony Towns F Bobby Portis G Jordan Clarkson PF Jabari Smith Jr. PG Ryan Rollins SF Khris Middleton SG Amen Thompson UTIL Tyler Herro,,Jalen Johnson,PF,2.03%,46.25
76,4577014086,cpetruccelli (1/20),0,345.25,C Karl-Anthony Towns F Jaime Jaquez Jr. G Ryan Rollins PF Bobby Portis PG Shai Gilgeous-Alexander SF Amen Thompson SG Jordan Clarkson UTIL Jonas Valanciunas,,Jarrett Allen,C,2.00%,17
78,4577357625,opatlion (15/20),0,344.75,C Victor Wembanyama F Bobby Portis G Shai Gilgeous-Alexander PF Kyshawn George PG Ryan Rollins SF Amen Thompson SG Collin Sexton UTIL Jonas Valanciunas,,Payton Pritchard,PG,1.98%,11.75
78,4577697643,djsun0412 (16/20),0,344.75,C Bam Adebayo F Bobby Portis G Shai Gilgeous-Alexander PF Naz Reid PG Ryan Rollins SF OG Anunoby SG Norman Powell UTIL Jonas Valanciunas,,Justin Champagnie,F,1.93%,22.5
78,4577702779,flawsom (12/20),0,344.75,C Goga Bitadze F Bobby Portis G Shai Gilgeous-Alexander PF Lauri Markkanen PG Tyler Herro SF Svi Mykhailiuk SG Jordan Clarkson UTIL Jonas Valanciunas,,Jeremy Sochan,PF,1.86%,29.5
81,4577203549,CollaBlue,0,344.5,C Victor Wembanyama F Micah Potter G Tyrese Maxey PF Bobby Portis PG LaMelo Ball SF Svi Mykhailiuk SG Sam Merrill UTIL Jonas Valanciunas,,Shaedon Sharpe,UTIL,1.79%,26
82,4577119674,bglover14 (1/20),0,344.25,C Jonas Valanciunas F Bobby Portis G Shai Gilgeous-Alexander PF Naz Reid PG James Harden SF Lauri Markkanen SG Jordan Clarkson UTIL Ryan Rollins,,Spencer Dinwiddie,PG,1.76%,9.25
82,4577170466,thugologist (1/20),0,344.25,C Jonas Valanciunas F Bobby Portis G Shai Gilgeous-Alexander PF Naz Reid PG James Harden SF Lauri Markkanen SG Jordan Clarkson UTIL Ryan Rollins,,Trae Young,PG,1.74%,41.5
82,4577337612,jclehmann11 (3/20),0,344.25,C Jonas Valanciunas F Bobby Portis G James Harden PF Naz Reid PG Shai Gilgeous-Alexander SF Lauri Markkanen SG Jordan Clarkson UTIL Ryan Rollins,,Jaylen Brown,SF,1.69%,56.25
82,4577339233,jpallen1829,0,344.25,C Jonas Valanciunas F Bobby Portis G James Harden PF Naz Reid PG Ryan Rollins SF Lauri Markkanen SG Jordan Clarkson UTIL Shai Gilgeous-Alexander,,Deni Avdija,F,1.68%,33
82,4577506465,bwnoles (7/8),0,344.25,C Jonas Valanciunas F Bobby Portis G James Harden PF Naz Reid PG Shai Gilgeous-Alexander SF Lauri Markkanen SG Jordan Clarkson UTIL Ryan Rollins,,Derrick White,SG,1.68%,33
82,4577533945,rigbak (2/20),0,344.25,C Jonas Valanciunas F Bobby Portis G Ryan Rollins PF Naz Reid PG James Harden SF Lauri Markkanen SG Jordan Clarkson UTIL Shai Gilgeous-Alexander,,Jonathan Isaac,PF,1.59%,16.75
82,4577546544,seminolefs (16/20),0,344.25,C Jonas Valanciunas F Bobby Portis G Ryan Rollins PF Naz Reid PG James Harden SF Lauri Markkanen SG Jordan Clarkson UTIL Shai Gilgeous-Alexander,,Clint Capela,UTIL,1.47%,17.5
82,4577777285,jazzfan32 (10/20),0,344.25,C Alperen Sengun F Kyshawn George G Amen Thompson PF Julius Randle PG Shai Gilgeous-Alexander SF Cam Whitmore SG Jordan Clarkson UTIL Bobby Portis,,Mark Williams,UTIL,1.47%,29.25
82,4578041572,DayByDay (11/20),0,344.25,C Jonas Valanciunas F Bobby Portis G Duncan Robinson PF Lauri Markkanen PG LaMelo Ball SF Amen Thompson SG Jordan Clarkson UTIL Tyler Herro,,Kyle Filipowski,PF,1.45%,7.5
91,4577472406,RiseAboveTheRest (9/20),0,344,C Ivica Zubac F Gary Trent Jr. G Ryan Rollins PF Bobby Portis PG Shai Gilgeous-Alexander SF Desmond Bane SG Norman Powell UTIL Jonas Valanciunas,,Quentin Grimes,G,1.41%,14.75
91,4577740906,kashisking11,0,344,C Karl-Anthony Towns F Cam Whitmore G Ryan Rollins PF Bobby Portis PG Shai Gilgeous-Alexander SF Amen Thompson SG Ayo Dosunmu UTIL Jonas Valanciunas,,Kyrie Irving,PG,1.40%,31.75
93,4576765498,oxenduck (6/20),0,343.75,C Jonas Valanciunas F Khris Middleton G James Harden PF Bobby Portis PG Ryan Rollins SF Amen Thompson SG Tyler Herro UTIL Ivica Zubac,,Dillon Brooks,F,1.39%,0
93,4577496071,charlesrayallday,0,343.75,C Bam Adebayo F Bobby Portis G Shai Gilgeous-Alexander PF Cam Whitmore PG Ryan Rollins SF Norman Powell SG Tyler Herro UTIL Jonas Valanciunas,,Jerami Grant,PF,1.29%,7.25
93,4577536238,mdubzz (19/20),0,343.75,C Victor Wembanyama F Amen Thompson G Klay Thompson PF Bobby Portis PG Ryan Rollins SF Jaylen Brown SG Jordan Clarkson UTIL Jonas Valanciunas,,Jordan Poole,PG,1.27%,51.75
93,4577895011,Spizzwolf (18/20),0,343.75,C Goga Bitadze F Bobby Portis G Ryan Rollins PF Evan Mobley PG Shai Gilgeous-Alexander SF Khris Middleton SG Jordan Clarkson UTIL Jonas Valanciunas,,Zaccharie Risacher,UTIL,1.27%,5.5
97,4577137341,kcdill1 (10/20),0,343.5,C Victor Wembanyama F Bobby Portis G Shai Gilgeous-Alexander PF Cam Whitmore PG Ryan Rollins SF Gary Trent Jr. SG Tyler Herro UTIL Jonas Valanciunas,,Jaren Jackson Jr.,F,1.26%,36
97,4577347252,Momar89 (12/20),0,343.5,C Walker Kessler F Amen Thompson G Shai Gilgeous-Alexander PF Bobby Portis PG Ryan Rollins SF Lauri Markkanen SG Norman Powell UTIL Jonas Valanciunas,,Santi Aldama,PF,1.25%,33.25
97,4577484298,misterpost (1/20),0,343.5,C Walker Kessler F Norman Powell G Ryan Rollins PF Bobby Portis PG Shai Gilgeous-Alexander SF Lauri Markkanen SG Amen Thompson UTIL Jonas Valanciunas,,Dereck Lively II,UTIL,1.18%,12
97,4577721433,FLEX305JC (5/20),0,343.5,C Jonas Valanciunas F Bobby Portis G Shai Gilgeous-Alexander PF Cam Whitmore PG LaMelo Ball SF Amen Thompson SG Norman Powell UTIL Ryan Rollins,,Precious Achiuwa,PF,1.14%,20.75
101,4577077908,bbchi85 (6/13),0,343.25,C Jonas Valanciunas F Bobby Portis G Tyler Herro PF Lauri Markkanen PG Collin Sexton SF Kyshawn George SG Jordan Clarkson UTIL Victor Wembanyama,,Toumani Camara,SF,1.14%,20
101,4577150192,marniblitz (14/20),0,343.25,C Victor Wembanyama F Bobby Portis G Ryan Rollins PF Naz Reid PG James Harden SF Amen Thompson SG Jordan Clarkson UTIL Jonas Valanciunas,,Trevelin Queen,G,1.14%,30.75
101,4577150565,egar15 (2/5),0,343.25,C Isaiah Hartenstein F Bobby Portis G Shai Gilgeous-Alexander PF Micah Potter PG Jalen Suggs SF Khris Middleton SG Jordan Clarkson UTIL Jonas Valanciunas,,Tristan da Silva,PF,1.14%,25.25
101,4577228552,Seducer (5/20),0,343.25,C Victor Wembanyama F Bobby Portis G Ryan Rollins PF Naz Reid PG James Harden SF Amen Thompson SG Jordan Clarkson UTIL Jonas Valanciunas,,Alex Caruso,SG,1.11%,14.5
101,4577337620,jclehmann11 (11/20),0,343.25,C Victor Wembanyama F Bobby Portis G Ryan Rollins PF Naz Reid PG James Harden SF Amen Thompson SG Jordan Clarkson UTIL Jonas Valanciunas,,De'Andre Hunter,SF,1.09%,27
101,4577617565,medwards147 (1/20),0,343.25,C Bam Adebayo F Bobby Portis G Shai Gilgeous-Alexander PF Micah Potter PG Kevin Porter Jr. SF Khris Middleton SG Tyler Herro UTIL Jonas Valanciunas,,Ja'Kobe Walter,F,1.08%,20.75
101,4577933861,phd_aggie (7/20),0,343.25,C Brook Lopez F Khris Middleton G Shai Gilgeous-Alexander PF Bobby Portis PG Tyler Herro SF Amen Thompson SG Jordan Clarkson UTIL Ryan Rollins,,Andre Jackson Jr.,SG,1.04%,12.25
