Name,Position,Team,Minutes,Salary,Fpts,Own%,StdDev,FieldFpts
Ulrich Chomche,C,TOR,0.00,3000,0.00,0.00,0.00,0.00
Nate Williams,PG/SF,HOU,0.00,3000,0.00,0.00,0.00,0.00
Jack McVeigh,SG,HOU,0.00,3000,0.00,0.00,0.00,0.00
Jeff Green,PF/C,HOU,0.00,3000,0.00,0.00,0.00,4.20
Jock Landale,C,HOU,0.00,3000,0.00,0.00,0.00,0.00
N'Faly Dante,C,HOU,0.00,3000,0.00,0.00,0.00,0.00
Cam Whitmore,SF/PF,HOU,0.00,3000,0.00,0.00,0.00,2.60
Jae'Sean Tate,SF/PF,HOU,0.00,3000,0.00,0.00,0.00,0.00
Orlando Robinson,C,SAC,0.00,3000,0.00,0.00,0.00,0.00
Isaac Jones,PF/C,SAC,0.00,3000,0.00,0.00,0.00,0.00
Alex Len,C,SAC,4.00,3000,3.59,0.00,2.46,3.60
Colby Jones,SG/SF,SAC,0.00,3000,0.00,0.00,0.00,0.00
Jordan McLaughlin,PG,SAC,0.00,3000,0.00,0.00,0.00,0.00
Jae Crowder,PF,SAC,0.00,3000,0.00,0.00,0.00,0.00
Mason Jones,SG,SAC,0.00,3000,0.00,0.00,0.00,0.00
Isaiah Crawford,PF,SAC,0.00,3000,0.00,0.00,0.00,0.00
Devin Carter,PG,SAC,0.00,3000,0.00,0.00,0.00,0.00
Thomas Bryant,C,IND,7.00,3000,7.37,0.00,4.97,7.10
James Johnson,PF/C,IND,0.00,3000,0.00,0.00,0.00,0.00
Quenton Jackson,PG/SG,IND,0.00,3000,0.00,0.00,0.00,0.00
Tristen Newton,PG,IND,0.00,3000,0.00,0.00,0.00,0.00
Enrique Freeman,PF/C,IND,0.00,3000,0.00,0.00,0.00,0.00
Johnny Furphy,SG/SF,IND,0.00,3000,0.00,0.00,0.00,0.00
Isaiah Jackson,C,IND,0.00,3000,0.00,0.00,0.00,0.00
James Wiseman,C,IND,0.00,3000,0.00,0.00,0.00,0.00
Dario Saric,C,DEN,0.00,3000,0.00,0.00,0.00,0.00
Jamal Cain,SF,NOP,0.00,3000,0.00,0.00,0.00,0.70
Trey Jemison,C,NOP,0.00,3000,0.00,0.00,0.00,2.40
Antonio Reeves,SG/SF,NOP,0.00,3000,0.00,0.00,0.00,0.00
Karlo Matkovic,PF/C,NOP,0.00,3000,0.00,0.00,0.00,0.00
Spencer Jones,SG/SF,DEN,0.00,3000,0.00,0.00,0.00,0.00
Trey Alexander,PG/SG,DEN,0.00,3000,0.00,0.00,0.00,0.00
Zeke Nnaji,C,DEN,0.00,3000,0.00,0.00,0.00,1.20
PJ Hall,C,DEN,0.00,3000,0.00,0.00,0.00,0.00
Jalen Pickett,PG/SG,DEN,0.00,3000,0.00,0.00,0.00,0.00
Vlatko Cancar,C,DEN,0.00,3000,0.00,0.00,0.00,0.00
DaRon Holmes II,C,DEN,0.00,3000,0.00,0.00,0.00,0.00
