Name,Position,Team,Minutes,Salary,Fpts,Own%,StdDev,FieldFpts
Mikal Bridges,SG/SF,NYK,38.0,6000,29.97,3.60,6.07,28.0
D'Angelo Russell,PG,LAL,21.0,5900,21.30,0.00,9.80,21.6
Shaedon Sharpe,PG/SG,POR,33.0,5800,30.80,19.40,8.95,28.5
Deni Avdija,SF/PF,POR,23.0,5800,23.98,0.80,10.67,25.5
Payton Pritchard,PG/SG,BOS,26.0,5700,25.67,6.30,9.72,27.8
Royce O'Neale,SF/PF,PHX,29.0,5700,27.00,1.70,8.72,23.6
Jonathan Kuminga,PF,GSW,31.0,5700,35.97,36.70,12.75,32.3
Malcolm Brogdon,PG/SG,WAS,0.0,5600,0.00,0.00,0.00,0.0
Santi Aldama,PF,MEM,24.0,5600,24.56,0.20,10.28,25.0
Rui Hachimura,SF/PF,LAL,28.0,5600,21.91,15.60,7.39,26.6
Alexandre Sarr,PF/C,WAS,29.0,5500,28.72,10.40,9.73,27.6
Stephon Castle,PG/SG,SAS,28.0,5500,23.37,1.70,8.34,25.1
Devin Vassell,SG,SAS,31.0,5500,29.12,3.80,9.47,30.8
Julian Champagnie,SG/SF,SAS,31.0,5500,25.05,2.30,7.35,26.6
Goga Bitadze,C,ORL,28.0,5500,32.54,18.20,12.43,29.3
Jonas Valanciunas,C,WAS,18.0,5400,24.87,6.50,14.34,25.2
Robert Williams,PF/C,POR,16.0,5300,18.35,0.20,10.30,18.2
Naji Marshall,SF/PF,DAL,0.0,5300,0.00,0.00,0.00,0.0
Bilal Coulibaly,SF,WAS,36.0,5200,30.07,18.20,6.77,27.2
Carlton Carrington,PG/SG,WAS,33.0,5200,26.45,8.40,6.83,26.2
Wendell Carter Jr.,PF/C,ORL,26.0,5200,24.04,17.90,9.14,26.8
Jrue Holiday,PG,BOS,31.0,5100,29.00,14.80,8.85,24.7
Saddiq Bey,SF,WAS,0.0,5100,0.00,0.00,0.00,0.0
Dereck Lively II,C,DAL,25.0,5100,25.18,25.10,10.35,31.2
Donovan Clingan,C,POR,22.0,5000,23.45,8.70,10.61,24.0
Dalton Knecht,SG/SF,LAL,23.0,5000,18.74,0.40,7.60,17.9
Al Horford,PF/C,BOS,0.0,4900,0.00,0.00,0.00,0.0
Naz Reid,PF/C,MIN,23.0,4900,23.43,14.30,10.25,25.3
Grayson Allen,SG,PHX,32.0,4900,27.77,3.20,7.73,21.5
Moritz Wagner,C,ORL,19.0,4900,23.90,0.60,13.09,21.6
Justin Champagnie,SF,WAS,30.0,4800,27.22,29.30,8.61,29.7
Sam Hauser,SF/PF,BOS,19.0,4800,14.93,0.00,6.66,15.7
Buddy Hield,SG,GSW,26.0,4800,24.58,26.00,9.19,30.8
Daniel Gafford,C,DAL,18.0,4800,20.14,5.90,10.93,25.4
Mike Conley,PG,MIN,29.0,4700,26.71,12.20,8.85,23.9
Scotty Pippen Jr.,PG,MEM,12.0,4700,12.68,0.00,7.66,16.0
Corey Kispert,SG/SF,WAS,0.0,4600,0.00,0.00,0.00,0.0
Keldon Johnson,SF/PF,SAS,0.0,4600,0.00,0.00,0.00,0.0
Scoot Henderson,PG,POR,22.0,4600,21.91,2.30,10.01,20.9
Klay Thompson,SG/SF,DAL,28.0,4600,24.22,11.40,8.37,22.8
Zach Collins,C,SAS,0.0,4500,0.00,0.00,0.00,0.0
Toumani Camara,SG/SF,POR,29.0,4500,21.72,17.50,6.69,22.6
Zach Edey,C,MEM,22.0,4500,24.41,0.20,11.39,20.4
Brandin Podziemski,PG/SG,GSW,20.0,4500,17.87,3.40,8.15,19.9
Harrison Barnes,SF/PF,SAS,29.0,4400,19.08,0.40,6.02,20.8
Mason Plumlee,C,PHX,10.0,4400,10.10,0.00,6.27,9.2
Marcus Smart,PG/SG,MEM,23.0,4400,20.64,4.80,8.55,25.1
Kentavious Caldwell-Pope,SG,ORL,31.0,4400,20.88,3.20,5.62,19.9
Brandon Clarke,PF/C,MEM,21.0,4300,20.68,9.90,9.71,17.9
Jaxson Hayes,C,LAL,0.0,4300,0.00,0.00,0.00,0.0
Anthony Black,PG/SG,ORL,26.0,4300,23.48,27.20,8.89,20.9
Jaden McDaniels,SF,MIN,30.0,4200,22.82,17.10,6.95,22.6
Charles Bassey,C,SAS,15.0,4200,16.78,0.00,9.59,14.2
Cole Anthony,PG/SG,ORL,18.0,4200,20.47,0.00,10.85,13.3
Dalano Banton,PG/SG,POR,16.0,4100,17.79,0.20,9.88,16.9
Jarred Vanderbilt,PF/C,LAL,0.0,4100,0.00,0.00,0.00,0.0
Quentin Grimes,SG/SF,DAL,24.0,4100,18.27,0.00,7.12,16.5
Donte DiVincenzo,PG/SG,MIN,21.0,4000,17.86,12.20,7.70,17.6
Jabari Walker,PF/C,POR,16.0,4000,13.77,0.00,7.14,7.5
Jake LaRavia,SF/PF,MEM,14.0,4000,12.06,0.20,6.53,19.8
Miles McBride,PG/SG,NYK,26.0,4000,19.08,2.10,6.83,19.9
Tristan da Silva,SF/PF,ORL,18.0,4000,12.89,0.20,6.00,11.3
Kevon Looney,C,GSW,21.0,4000,23.37,1.50,11.13,20.8
Kyshawn George,SF/PF,WAS,0.0,3900,0.00,0.00,0.00,0.0
Oso Ighodaro,PF/C,PHX,8.0,3900,6.04,0.00,3.70,4.6
Jaylen Wells,SG/SF,MEM,23.0,3900,16.98,0.20,6.78,18.0
Mitchell Robinson,C,NYK,0.0,3900,0.00,0.00,0.00,0.0
Jonathan Isaac,PF/C,ORL,18.0,3900,19.39,0.60,9.78,15.8
Spencer Dinwiddie,PG,DAL,24.0,3900,18.11,0.40,7.09,18.0
Jared Butler,PG,WAS,15.0,3800,16.10,12.50,9.07,23.9
Nickeil Alexander-Walker,SG/SF,MIN,21.0,3800,16.24,5.10,6.99,18.3
Max Christie,SG/SF,LAL,20.0,3800,13.43,4.80,5.82,17.2
Vince Williams Jr.,PF,MEM,0.0,3800,0.00,0.00,0.00,0.0
Christian Wood,C,LAL,0.0,3800,0.00,0.00,0.00,0.0
Jaden Hardy,PG/SG,DAL,0.0,3800,0.00,0.00,0.00,0.0
Marvin Bagley III,C,WAS,5.0,3700,5.56,0.00,4.07,8.6
Neemias Queta,C,BOS,12.0,3700,11.45,0.00,6.73,14.3
Gabe Vincent,PG/SG,LAL,19.0,3700,10.43,0.00,4.39,5.2
Precious Achiuwa,PF/C,NYK,18.0,3700,15.84,2.80,7.79,16.7
Josh Okogie,SF,PHX,0.0,3600,0.00,0.00,0.00,0.0
Trayce Jackson-Davis,C,GSW,5.0,3600,5.49,0.80,3.94,11.5
Luke Kornet,C,BOS,12.0,3500,11.32,0.00,6.61,10.4
Blake Wesley,PG,SAS,7.0,3500,5.12,0.00,3.26,5.1
Cam Spencer,SG,MEM,0.0,3500,0.00,0.00,0.00,0.0
Gary Payton II,SF,GSW,13.0,3500,11.30,1.10,6.26,16.5
Maxi Kleber,PF/C,DAL,0.0,3500,0.00,0.00,0.00,0.0
Cam Reddish,SF/PF,LAL,19.0,3400,9.77,0.00,4.07,7.7
Gary Harris,SG/SF,ORL,0.0,3400,0.00,0.00,0.00,0.0
Lindy Waters III,SG/SF,GSW,18.0,3400,13.89,0.80,6.41,10.9
Johnny Davis,SG/SF,WAS,21.0,3300,14.42,0.80,6.00,15.2
Ryan Dunn,PF,PHX,13.0,3300,10.31,0.00,5.52,8.9
Kris Murray,SF,POR,0.0,3300,0.00,0.00,0.00,2.2
Christian Koloko,C,LAL,10.0,3300,7.42,0.00,4.28,7.2
Caleb Houstan,SF/PF,ORL,10.0,3300,5.88,0.00,3.24,0.4
Cameron Payne,PG/SG,NYK,15.0,3300,12.65,0.00,6.66,10.1
Malaki Branham,PG/SG,SAS,7.0,3200,5.12,0.00,3.25,5.1
Monte Morris,PG,PHX,17.0,3200,15.46,0.00,7.75,3.5
John Konchar,SG/SF,MEM,0.0,3200,0.00,0.00,0.00,0.0
Jett Howard,SF/PF,ORL,13.0,3200,10.09,0.00,5.40,7.2
Kyle Anderson,SF/PF,GSW,13.0,3200,12.45,0.00,7.06,7.2
Anthony Gill,PF/C,WAS,11.0,3100,7.98,0.00,4.53,10.3
Sandro Mamukelashvili,PF/C,SAS,0.0,3100,0.00,0.00,0.00,0.0
Rayan Rupert,SG/SF,POR,0.0,3100,0.00,0.00,0.00,1.3
Jay Huff,C,MEM,0.0,3100,0.00,0.20,0.00,9.4
Jericho Sims,C,NYK,0.0,3100,0.00,0.00,0.00,0.0
Olivier-Maxence Prosper,SF/PF,DAL,10.0,3100,8.23,0.20,4.94,7.0
Tristan Vukcevic,C,WAS,0.0,3000,0.00,0.00,0.00,0.0
Richaun Holmes,C,WAS,0.0,3000,0.00,0.00,0.00,0.9
Patrick Baldwin Jr.,PF,WAS,8.0,3000,6.93,0.00,4.29,1.8
Baylor Scheierman,SG/SF,BOS,0.0,3000,0.00,0.00,0.00,0.0
Xavier Tillman,PF/C,BOS,0.0,3000,0.00,0.00,0.00,1.3
Anton Watson,SF,BOS,0.0,3000,0.00,0.00,0.00,0.0
JD Davison,PG,BOS,0.0,3000,0.00,0.00,0.00,0.0
Drew Peterson,PF,BOS,0.0,3000,0.00,0.00,0.00,0.0
Jordan Walsh,SG/SF,BOS,0.0,3000,0.00,0.00,0.00,2.7
Jaden Springer,SG/SF,BOS,0.0,3000,0.00,0.00,0.00,2.1
Riley Minix,PF,SAS,0.0,3000,0.00,0.00,0.00,0.0
Harrison Ingram,PF,SAS,0.0,3000,0.00,0.00,0.00,0.0
Sidy Cissoko,SG,SAS,0.0,3000,0.00,0.00,0.00,0.0
David Duke Jr.,PG/SG,SAS,0.0,3000,0.00,0.00,0.00,0.0
Tre Jones,PG,SAS,0.0,3000,0.00,0.00,0.00,0.0
Jesse Edwards,C,MIN,0.0,3000,0.00,0.00,0.00,0.0
PJ Dozier,PF,MIN,0.0,3000,0.00,0.00,0.00,0.0
Josh Minott,SF,MIN,0.0,3000,0.00,0.00,0.00,1.3
Daishen Nix,PG,MIN,0.0,3000,0.00,0.00,0.00,0.0
Leonard Miller,PF/C,MIN,0.0,3000,0.00,0.00,0.00,0.0
Terrence Shannon Jr.,SG/SF,MIN,0.0,3000,0.00,0.00,0.00,0.0
Jaylen Clark,SG,MIN,0.0,3000,0.00,0.00,0.00,0.0
Luka Garza,C,MIN,0.0,3000,0.00,0.00,0.00,0.0
Rob Dillingham,PG,MIN,7.0,3000,5.72,0.00,3.67,5.7
Joe Ingles,PF,MIN,0.0,3000,0.00,0.00,0.00,0.0
TyTy Washington Jr.,PG,PHX,0.0,3000,0.00,0.00,0.00,0.0
Bol Bol,PF/C,PHX,0.0,3000,0.00,0.00,0.00,0.0
Damion Lee,SG,PHX,0.0,3000,0.00,0.00,0.00,0.0
Jalen Bridges,SF,PHX,0.0,3000,0.00,0.00,0.00,0.0
Collin Gillespie,PG,PHX,0.0,3000,0.00,0.00,0.00,0.0
Bryce McGowens,SG,POR,0.0,3000,0.00,0.00,0.00,0.0
Justin Minaya,PF,POR,0.0,3000,0.00,0.00,0.00,0.0
Taze Moore,SG,POR,0.0,3000,0.00,0.00,0.00,0.0
Duop Reath,C,POR,0.0,3000,0.00,0.00,0.00,0.0
Matisse Thybulle,PF,POR,0.0,3000,0.00,0.00,0.00,0.0
Maxwell Lewis,PF,LAL,0.0,3000,0.00,0.00,0.00,0.0
Armel Traore,PF/C,LAL,0.0,3000,0.00,0.00,0.00,0.0
Quincy Olivari,PG,LAL,0.0,3000,0.00,0.00,0.00,0.0
Bronny James,PG/SG,LAL,0.0,3000,0.00,0.00,0.00,0.0
Jalen Hood-Schifino,PG/SG,LAL,0.0,3000,0.00,0.00,0.00,0.0
Yuki Kawamura,PG,MEM,0.0,3000,0.00,0.00,0.00,0.0
Colin Castleton,C,MEM,0.0,3000,0.00,0.00,0.00,0.0
Luke Kennard,SG/SF,MEM,14.0,3000,10.52,0.00,5.42,10.5
Gregory Jackson,PF,MEM,0.0,3000,0.00,0.00,0.00,0.0
Cory Joseph,PG,ORL,0.0,3000,0.00,0.00,0.00,0.0
Mac McClung,PG,ORL,0.0,3000,0.00,0.00,0.00,0.0
Trevelin Queen,PG,ORL,0.0,3000,0.00,0.00,0.00,0.0
Boo Buie,PG,NYK,0.0,3000,0.00,0.00,0.00,0.0
Matt Ryan,SG/SF,NYK,0.0,3000,0.00,0.00,0.00,0.0
Pacome Dadiet,SG/SF,NYK,0.0,3000,0.00,0.00,0.00,0.0
Jacob Toppin,SF/PF,NYK,0.0,3000,0.00,0.00,0.00,0.0
Tyler Kolek,PG,NYK,0.0,3000,0.00,0.00,0.00,0.0
Ariel Hukporti,C,NYK,0.0,3000,0.00,0.00,0.00,0.0
Kevin McCullar Jr.,SF,NYK,0.0,3000,0.00,0.00,0.00,0.0
Gui Santos,SG,GSW,0.0,3000,0.00,0.00,0.00,0.0
Pat Spencer,PG,GSW,0.0,3000,0.00,0.00,0.00,2.1
Reece Beekman,PG,GSW,0.0,3000,0.00,0.00,0.00,0.0
Quinten Post,C,GSW,0.0,3000,0.00,0.00,0.00,0.0
Moses Moody,PG/SG,GSW,0.0,3000,0.00,0.00,0.00,0.0
De'Anthony Melton,PG,GSW,0.0,3000,0.00,0.00,0.00,0.0
Markieff Morris,PF/C,DAL,0.0,3000,0.00,0.00,0.00,0.0
Jazian Gortman,PG,DAL,0.0,3000,0.00,0.00,0.00,0.0
Dwight Powell,C,DAL,4.0,3000,3.12,0.00,2.12,1.6
Kessler Edwards,SG/SF,DAL,0.0,3000,0.00,0.00,0.00,0.0
Brandon Williams,PG,DAL,0.0,3000,0.00,0.00,0.00,0.0
Dante Exum,SF,DAL,0.0,3000,0.00,0.00,0.00,0.0
