name,position,team,minutes,salary,fpts,own%,stddev,fieldFpts
Jalen Smith,C,CHI,16,3500,18.04544289,2.69,10.82726573,17.9
Noah Clowney,PF/C,BKN,17,3500,15.20125578,1.36,9.215432571,14.45
Terance Mann,SG/SF,LAC,25,3500,17.14840887,5.23,7.311564739,17.52
Julian Strawther,SG/SF,DEN,14,3500,10.56047648,5.59,4.647094353,17.43
Daniel Theis,C,NOP,17,3500,14.70102176,0.03,19.76548859,6.27
Kenrich Williams,PF/C,OKC,14,3500,11.62039474,0.7,7.617156057,13.73
Jeff Dowtin,PG/SG,PHI,12,3400,8.49126062,0.1,18.32813085,1.83
Jamal Shead,PG,TOR,16,3400,12.77462228,0.33,8.505296819,11.49
Jalen Wilson,SF,BKN,17,3400,13.33229386,0.9,7.096799759,14.86
Malaki Branham,SG/SF,SAS,21,3400,16.23090919,0.4,11.48144279,11.38
Amir Coffey,SF/PF,LAC,21,3400,13.17381709,4.49,5.890796645,16.37
Steven Adams,C,HOU,14,3400,13.26822599,0.42,9.21613993,14.08
Ja'Kobe Walter,SG,TOR,0,3300,0,0,0,0
Dean Wade,SF/PF,CLE,21,3300,15.44619749,1.89,7.655030756,14.75
Sam Merrill,SG,CLE,0,3300,0,0,0,0
Cameron Payne,PG/SG,NYK,17,3300,16.53340057,1.06,9.576850541,14.26
Sandro Mamukelashvili,PF/C,SAS,0,3300,0,0,0,0
Nicolas Batum,PF/C,LAC,24,3300,16.76151746,0.47,10.77311176,11.14
Dario Saric,PF/C,DEN,0,3300,0,0,0,0
Jamal Cain,SF,NOP,11,3300,8.048948536,0.4,5.532718799,10.78
Quenton Jackson,PG/SG,IND,9,3200,6.917149901,0,-6.917149901,1.93
KJ Martin,SF/PF,PHI,14,3200,4.58,0.07,5.43,4.58
Jamison Battle,SF/PF,TOR,13,3200,9.456690329,0.63,7.14222701,11.89
Keon Johnson,PG,BKN,14,3200,12.30701549,0.1,-12.30701549,6.77
Gabe Vincent,PG/SG,LAL,17,3200,8.917489307,0.1,7.00166104,9.03
Jock Landale,C,HOU,14,3200,12.48353904,0,49.09492665,1.19
Ajay Mitchell,PG,OKC,17,3200,13.40362475,15.79,6.572730096,19.21
Alec Burks,PG/SG,MIA,0,3100,0,0,0,0
Ricky Council IV,SG/SF,PHI,10,3100,7.903583968,0.2,-7.903583968,5.24
Cole Anthony,PG/SG,ORL,20,3100,21.68495573,0.3,31.56857501,4.41
Georges Niang,SF/PF,CLE,21,3100,16.24314975,2.42,10.58409321,13.72
Talen Horton-Tucker,SF,CHI,0,3100,0,0,0,0
Dalen Terry,SF,CHI,12,3100,9.632799818,0.27,8.214169155,9.71
Jericho Sims,PF/C,NYK,12,3100,8.50469067,0.13,7.921289633,6.56
Shake Milton,PG,BKN,12,3100,8.246575044,0,11.02281246,5.02
Reed Sheppard,PG/SG,HOU,14,3100,10.12171371,0.2,9.791534068,8.89
Trey Jemison,C,NOP,20,3100,17.10029992,0.33,13.70874044,6
James Johnson,PF/C,IND,0,3000,0,0,0,0
Tristen Newton,PG/SG,IND,0,3000,0,0,0,0
Enrique Freeman,PF/C,IND,11,3000,7.706566711,0.07,18.38759777,2.28
Johnny Furphy,SG/SF,IND,6,3000,4.76422977,0.1,6.295267692,5.29
Isaiah Jackson,C,IND,0,3000,0,0,0,0
James Wiseman,C,IND,0,3000,0,0,0,0
Thomas Bryant,C,MIA,0,3000,0,0,0,0
Pelle Larsson,SG/SF,MIA,15,3000,10.42894398,0.2,10.60875336,6.96
Dru Smith,PG,MIA,0,3000,0,0,0,0
Keshad Johnson,PF,MIA,0,3000,0,0,0,0
Josh Christopher,PG/SG,MIA,0,3000,0,0,0,0
Kel'el Ware,C,MIA,11,3000,9.742370158,0.07,14.11438786,2.83
Gary Harris,SG/SF,ORL,23,3000,12.71894612,0.2,13.72415315,6.2
Jett Howard,SF/PF,ORL,7,3000,5.59932931,0.91,4.646950718,10.23
Caleb Houstan,SF/PF,ORL,0,3000,0,0,0,0
Cory Joseph,PG,ORL,0,3000,0,0,0,0
Trevelin Queen,PG,ORL,0,3000,0,0,0,0
Mac McClung,PG,ORL,0,3000,0,0,0,0
Justin Edwards,SF,PHI,0,3000,0,0,0,0
Adem Bona,C,PHI,0,3000,0,0,0,0
Lester Quinones,PG,PHI,0,3000,0,0,0,0
Ulrich Chomche,PF/C,TOR,0,3000,0,0,0,0
D.J. Carton,PG,TOR,0,3000,0,0,0,0
Garrett Temple,SG/SF,TOR,0,3000,0,0,0,0
Cole Swider,C,DET,7,3000,5.827060376,0,20.56172897,1.57
Alondes Williams,SG,DET,0,3000,0,0,0,0
Daniss Jenkins,PG,DET,0,3000,0,0,0,0
Simone Fontecchio,SF/PF,DET,0,3000,0,0,0,0
Bobi Klintman,PF,DET,0,3000,0,0,0,0
Tristan Vukcevic,C,WAS,0,3000,0,0,0,0
Mouhamed Gueye,C,ATL,0,3000,0,0,0,0
Dominick Barlow,C,ATL,0,3000,0,0,0,0
Cody Zeller,C,ATL,0,3000,0,0,0,0
Vit Krejci,PG/SG,ATL,0,3000,0,0,0,0
Kobe Bufkin,PG,ATL,0,3000,0,0,0,0
Seth Lundy,SG,ATL,0,3000,0,0,0,0
Jared Butler,PG,WAS,13,3000,13.11482899,0.03,29.12618464,3.26
Anthony Gill,SF/PF,WAS,0,3000,0,0,0,0
Patrick Baldwin Jr.,PF,WAS,0,3000,0,0,0,0
Johnny Davis,PG/SF,WAS,0,3000,0,0,0,0
Justin Champagnie,SF,WAS,0,3000,0,0,0,0
Marvin Bagley III,C,WAS,0,3000,0,0,0,0
Richaun Holmes,C,WAS,0,3000,0,0,0,0
Tristan Thompson,C,CLE,0,3000,0,0,0,0
JT Thor,PF,CLE,0,3000,0,0,0,0
Luke Travers,SF,CLE,0,3000,0,0,0,0
Craig Porter Jr.,PG,CLE,12,3000,9.88,0.22,10.24,9.88
Jaylon Tyson,SG/SF,CLE,0,3000,0,0,0,0
Emoni Bates,PG,CLE,0,3000,0,0,0,0
Jevon Carter,PG/SG,CHI,0,3000,0,0,0,0
DJ Steward,PG,CHI,0,3000,0,0,0,0
Chris Duarte,SG,CHI,0,3000,0,0,0,0
E.J. Liddell,C,CHI,0,3000,0,0,0,0
Matas Buzelis,SF/PF,CHI,12,3000,9.466337424,0.15,9.399594739,8.51
Julian Phillips,PF,CHI,10,3000,6.514965427,0.1,5.879736931,8.41
Torrey Craig,PF,CHI,0,3000,0,0,0,0
Adama Sanogo,C,CHI,0,3000,0,0,0,0
Trendon Watford,PF,BKN,0,3000,0,0,0,0
Boo Buie,PG,NYK,0,3000,0,0,0,0
Tyler Kolek,PG,NYK,0,3000,0,0,0,0
Ariel Hukporti,C,NYK,0,3000,0,0,0,0
Matt Ryan,SG/SF,NYK,13,3000,8.519165287,0.1,23.97536516,1.4
Pacome Dadiet,SG/SF,NYK,0,3000,0,0,0,0
Jacob Toppin,SF/PF,NYK,0,3000,0,0,0,0
Kevin McCullar Jr.,SF,NYK,0,3000,0,0,0,0
Cui Yongxi,SG,BKN,0,3000,0,0,0,0
Tyrese Martin,SF,BKN,0,3000,0,0,0,0
Dariq Whitehead,SF,BKN,0,3000,0,0,0,0
Jaylen Martin,SF,BKN,0,3000,0,0,0,0
Day'Ron Sharpe,C,BKN,0,3000,0,0,0,0
Blake Wesley,PG,SAS,14,3000,10.81155153,0.2,8.159212707,9.09
Harrison Ingram,PF,SAS,0,3000,0,0,0,0
Max Christie,SG/SF,LAL,15,3000,10.50288395,0,-10.50288395,1.36
Jalen Hood-Schifino,PG,LAL,0,3000,0,0,0,0
Riley Minix,PF,SAS,0,3000,0,0,0,0
Sidy Cissoko,SG/SF,SAS,0,3000,0,0,0,0
Charles Bassey,C,SAS,0,3000,0,0,0,0
David Duke Jr.,PG/SG,SAS,0,3000,0,0,0,0
Quincy Olivari,PG,LAL,0,3000,0,0,0,0
Maxwell Lewis,PF,LAL,0,3000,0,0,0,0
Bronny James,PG,LAL,0,3000,0,0,0,0
Armel Traore,PF,LAL,0,3000,0,0,0,0
Christian Koloko,C,LAL,9,3000,7.464080767,0.18,5.982127101,9.62
Mo Bamba,C,LAC,0,3000,0,0,0,0
Aaron Holiday,PG,HOU,16,3000,12.33611843,0,-12.33611843,1.49
Nate Williams,PG/SF,HOU,0,3000,0,0,0,0
Jack McVeigh,SG,HOU,0,3000,0,0,0,0
Jae'Sean Tate,SF/PF,HOU,0,3000,0,0,0,0
Jeff Green,PF/C,HOU,0,3000,0,0,0,0
Cam Whitmore,SF/PF,HOU,18,3000,18.99658194,0,82.964664,1.47
N'Faly Dante,C,HOU,0,3000,0,0,0,0
Cam Christie,SG,LAC,0,3000,0,0,0,0
Kai Jones,PF/C,LAC,0,3000,0,0,0,0
Kobe Brown,PF/C,LAC,10,3000,7.078391846,0,25.43963385,1.33
Jordan Miller,SG,LAC,9,3000,6.460393599,0,-6.460393599,1.66
Bones Hyland,PG,LAC,14,3000,1.11,0,5.15,1.11
Trentyn Flowers,SG,LAC,0,3000,0,0,0,0
P.J. Tucker,PF,LAC,0,3000,0,0,0,0
Antonio Reeves,SG/SF,NOP,7,3000,5.055560797,0.2,4.509716186,7.78
Karlo Matkovic,PF/C,NOP,0,3000,0,0,0,0
Spencer Jones,SG/SF,DEN,0,3000,0,0,0,0
DeAndre Jordan,C,DEN,0,3000,0,0,0,0
Trey Alexander,PG/SG,DEN,0,3000,0,0,0,0
Hunter Tyson,SF/PF,DEN,7,3000,4.812925992,0.07,9.323864472,2.55
Zeke Nnaji,C,DEN,10,3000,8.519925837,0.07,8.770946182,5.77
PJ Hall,C,DEN,0,3000,0,0,0,0
Jalen Pickett,PG/SG,DEN,0,3000,0,0,0,0
Vlatko Cancar,PF/C,DEN,0,3000,0,0,0,0
DaRon Holmes II,C,DEN,0,3000,0,0,0,0
Malevy Leons,PF,OKC,5,3000,3.974836582,0,-3.974836582,1.08
Dillon Jones,PF,OKC,11,3000,9.335731092,0.2,11.58479358,4.4
Adam Flagler,PG,OKC,7,3000,5.886230333,0,27.24918697,1.16
Ousmane Dieng,C,OKC,12,3000,11.01465735,1.67,6.754751349,12.98
Alex Ducas,SF,OKC,0,3000,0,0,0,0
Nikola Topic,PG,OKC,0,3000,0,0,0,0
Jaylin Williams,C,OKC,0,3000,0,0,0,0
Monte Morris,PG,PHX,13,3000,11.18932835,0.4,10.88904977,7.08
TyTy Washington Jr.,PG,PHX,0,3000,0,0,0,0
Jalen Bridges,SF,PHX,0,3000,0,0,0,0
Oso Ighodaro,PF/C,PHX,16,3000,14.2178176,1.05,9.531841387,11.56
Bol Bol,PF/C,PHX,0,3000,0,0,0,0
Damion Lee,SG/SF,PHX,12,3000,8.957045721,0.13,11.21948791,4.83
Collin Gillespie,PG,PHX,0,3000,0,0,0,0
